ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00020,,I downgraded my plan after we upgraded plans but I am still being charged the Pro rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan upgraded plan still charged pro rate need corrected backdated,12,133,False
SYN-00616,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00220,,My contacts disappear after saving. I get the green success message but everything is gone when I refresh. This is very frustrating.,bug_report,high,synthetic,nan contact disappear saving get green success message everything gone refresh frustrating,12,136,False
SYN-00887,,Does your platform work with Slack? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work slack evaluating option right key requirement,9,99,False
SYN-00176,,The filters stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan filter stopped working completely clicking nothing tried different browser issue,11,108,False
SYN-00847,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00362,,Would love email or Slack notifications when a task gets assigned to me. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification task get assigned miss thing not monitor dashboard day,15,138,False
SYN-00165,,The app crashes randomly throughout the day when I try to upload a file. I am on Windows 11. Error message: Request timeout,bug_report,critical,synthetic,nan app crash randomly throughout day try upload file window error message request timeout,14,127,False
REAL-00007,,The invoice download link is not working,billing,normal,manual_real,nan invoice download link not working,6,44,False
SYN-00192,,My contacts disappear after saving. I get the green success message but everything is gone when I refresh. This is absolutely unacceptable.,bug_report,high,synthetic,nan contact disappear saving get green success message everything gone refresh absolutely unacceptable,13,143,False
REAL-00041,,My account was locked after too many login attempts,account_access,normal,manual_real,nan account locked many login attempt,6,55,False
SYN-00536,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00317,,"Does HubSpot integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan hubspot integration exist not plan add would completely change workflow,11,105,False
SYN-00111,,I cancelled 5 days ago but got billed again. This is the the third time this month. I need my $299 back immediately.,billing,high,synthetic,nan cancelled day ago got billed third time month need back immediately,12,120,False
SYN-00591,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
REAL-00033,,Password reset sends an email but the link does not work,bug_report,normal,manual_real,nan password reset sends email link not work,8,60,False
SYN-00082,,I downgraded my plan starting yesterday but I am still being charged the Team rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan starting yesterday still charged team rate need corrected backdated,12,129,False
SYN-00043,,I downgraded my plan for the past week but I am still being charged the Pro rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan past week still charged pro rate need corrected backdated,12,127,False
SYN-00405,,Would love email or Slack notifications when a payment fails. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification payment fails miss thing not monitor dashboard day,14,127,False
SYN-00064,,I was charged twice for my Basic subscription. Two identical charges of $19 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice basic subscription two identical charge appeared statement please refund one,13,124,False
SYN-00482,,How do I add a new team member with billing manager access? We are on the Enterprise plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member billing manager access enterprise plan not figure setting,13,129,False
SYN-00785,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00610,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00798,,What is included in the Basic plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included basic plan exactly trying figure need upgrade committing annual,11,119,False
SYN-00158,,"Sometimes the bulk edit works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes bulk edit work fine sometimes fails silently no error message not reproduce consistently happens daily,17,143,False
SYN-00351,,Please add bulk export a report for transactions. Doing it one at a time for 500+ records is absolutely unacceptable.,feature_request,normal,synthetic,nan please add bulk export report transaction one time record absolutely unacceptable,12,121,False
SYN-00337,,Any plans for a dark mode? Spending all day in the tool and the bright white interface is really straining my eyes.,feature_request,normal,synthetic,nan plan dark mode spending day tool bright white interface really straining eye,13,119,False
SYN-00632,,Exports keep timing out. Any contacts report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing contact report row fails need data urgently,11,107,False
SYN-00363,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00491,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00761,,Does your platform work with Zapier? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work zapier evaluating option right key requirement,9,100,False
SYN-00829,,What is included in the Starter plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included starter plan exactly trying figure need upgrade committing annual,11,121,False
SYN-00138,,My invoice shows $299 but my plan is $99 per month. Please fix this and refund the difference.,billing,normal,synthetic,nan invoice show plan per month please fix refund difference,10,98,False
REAL-00048,,Large file uploads time out before completing,performance,normal,manual_real,nan large file uploads time completing,6,49,False
SYN-00540,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
REAL-00032,,My data was deleted and I did not delete it,bug_report,normal,manual_real,nan data deleted not delete,5,47,False
SYN-00429,,We would love API access to invoices so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access invoice build integration roadmap,9,109,False
SYN-00095,,I have no idea what this $49 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00687,,Search results take 20 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00190,,My contacts disappear after saving. I get the green success message but everything is gone when I refresh. This is absolutely unacceptable.,bug_report,high,synthetic,nan contact disappear saving get green success message everything gone refresh absolutely unacceptable,13,143,False
SYN-00318,,We would love API access to projects so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access project build integration roadmap,9,109,False
SYN-00152,,The search stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan search stopped working completely clicking nothing tried different browser issue,11,107,False
SYN-00789,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00529,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00035,,I have no idea what this $49 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00730,,The reports page takes 15 seconds to load randomly throughout the day. It was instant before. Our whole team is affected.,performance,high,synthetic,nan report page take second load randomly throughout day instant whole team affected,13,125,False
SYN-00708,,The reports page takes 30 seconds to load since the last update. It was instant before. Our whole team is affected.,performance,high,synthetic,nan report page take second load since last update instant whole team affected,13,119,False
SYN-00439,,Any plans for a dark mode? Spending all day in the tool and the bright white interface is really straining my eyes.,feature_request,normal,synthetic,nan plan dark mode spending day tool bright white interface really straining eye,13,119,False
SYN-00636,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00421,,"Does Salesforce integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan salesforce integration exist not plan add would completely change workflow,11,108,False
SYN-00291,,The numbers on the reports dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number report dashboard wrong not match actual data look like calculation error,13,125,False
SYN-00745,,The analytics page takes 30 seconds to load after we upgraded plans. It was instant before. Our whole team is affected.,performance,high,synthetic,nan analytics page take second load upgraded plan instant whole team affected,12,123,False
SYN-00391,,Any plans for a dark mode? Spending all day in the tool and the bright white interface is really straining my eyes.,feature_request,normal,synthetic,nan plan dark mode spending day tool bright white interface really straining eye,13,119,False
SYN-00596,,Completely locked out. Have not been able to log in for 30 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,105,False
SYN-00563,,Our SSO login is broken starting yesterday. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken starting yesterday whole team not access platform completely blocking u,14,122,False
SYN-00182,,"Sometimes the notifications works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes notification work fine sometimes fails silently no error message not reproduce consistently happens daily,16,147,False
SYN-00768,,What is included in the Basic plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included basic plan exactly trying figure need upgrade committing annual,11,119,False
SYN-00485,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00590,,How do I add a new team member with read-only access? We are on the Basic plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member read access basic plan not figure setting,12,118,False
SYN-00010,,I have no idea what this $29 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00654,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00275,,All API calls to your service are returning 500 errors after we upgraded plans. This is blocking our entire production deployment. Error: 500 Internal Server Error,bug_report,critical,synthetic,nan api call service returning error upgraded plan blocking entire production deployment error internal server error,16,167,False
SYN-00427,,Please add bulk save my changes for tasks. Doing it one at a time for 500+ records is absolutely unacceptable.,feature_request,normal,synthetic,nan please add bulk save change task one time record absolutely unacceptable,12,114,False
SYN-00741,,Exports keep timing out. Any transactions report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing transaction report row fails need data urgently,11,111,False
SYN-00650,,Search results take 30 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00085,,My card ending in 1234 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00705,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00063,,I have no idea what this $29 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00146,,I cancelled 3 days ago but got billed again. This is the very frustrating. I need my $149 back immediately.,billing,high,synthetic,nan cancelled day ago got billed frustrating need back immediately,10,111,False
SYN-00315,,Would love email or Slack notifications when a report finishes. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification report finish miss thing not monitor dashboard day,14,129,False
SYN-00189,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 30 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00169,,My reports disappear after saving. I get the green success message but everything is gone when I refresh. This is very frustrating.,bug_report,high,synthetic,nan report disappear saving get green success message everything gone refresh frustrating,12,135,False
SYN-00166,,All API calls to your service are returning 500 errors after we upgraded plans. This is blocking our entire production deployment. Error: 500 Internal Server Error,bug_report,critical,synthetic,nan api call service returning error upgraded plan blocking entire production deployment error internal server error,16,167,False
SYN-00729,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00120,,I downgraded my plan since the last update but I am still being charged the Starter rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan since last update still charged starter rate need corrected backdated,13,135,False
SYN-00624,,The dashboard page takes 20 seconds to load starting yesterday. It was instant before. Our whole team is affected.,performance,high,synthetic,nan dashboard page take second load starting yesterday instant whole team affected,12,118,False
SYN-00709,,Search results take 45 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00470,,Completely locked out. Have not been able to log in for 7 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00451,,Completely locked out. Have not been able to log in for 5 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00283,,The app crashes starting yesterday when I try to upload a file. I am on Ubuntu 22. Error message: Request timeout,bug_report,critical,synthetic,nan app crash starting yesterday try upload file ubuntu error message request timeout,13,117,False
SYN-00151,,All API calls to your service are returning 500 errors since the last update. This is blocking our entire production deployment. Error: Request timeout,bug_report,critical,synthetic,nan api call service returning error since last update blocking entire production deployment error request timeout,16,155,False
SYN-00813,,What is included in the Pro plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included pro plan exactly trying figure need upgrade committing annual,11,117,False
SYN-00679,,Exports keep timing out. Any contacts report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing contact report row fails need data urgently,11,107,False
REAL-00049,,The mobile app is much slower than the web version,performance,normal,manual_real,nan mobile app much slower web version,7,54,False
SYN-00112,,My card ending in 1234 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00263,,"Sometimes the the dashboard works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes dashboard work fine sometimes fails silently no error message not reproduce consistently happens daily,16,147,False
SYN-00533,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00712,,Search results take 10 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
REAL-00047,,The search function has gotten noticeably slower this week,performance,normal,manual_real,nan search function gotten noticeably slower week,7,62,False
SYN-00629,,Search results take 15 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00631,,Exports keep timing out. Any contacts report with more than 500 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing contact report row fails need data urgently,11,106,False
SYN-00658,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00145,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Bright Ventures LLC.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice bright venture llc,15,132,False
SYN-00038,,I cancelled 14 days ago but got billed again. This is the the third time this month. I need my $299 back immediately.,billing,high,synthetic,nan cancelled day ago got billed third time month need back immediately,12,121,False
SYN-00022,,My card ending in 4242 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00459,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00800,,Does your platform work with Jira? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work jira evaluating option right key requirement,9,98,False
SYN-00881,,Does your platform work with HubSpot? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work hubspot evaluating option right key requirement,9,101,False
SYN-00828,,What is included in the Business plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included business plan exactly trying figure need upgrade committing annual,11,122,False
SYN-00836,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00007,,I was charged twice for my Pro subscription. Two identical charges of $49 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice pro subscription two identical charge appeared statement please refund one,13,122,False
SYN-00056,,I was charged twice for my Pro subscription. Two identical charges of $79 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice pro subscription two identical charge appeared statement please refund one,13,122,False
SYN-00604,,The dashboard page takes 15 seconds to load randomly throughout the day. It was instant before. Our whole team is affected.,performance,high,synthetic,nan dashboard page take second load randomly throughout day instant whole team affected,13,127,False
SYN-00320,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00551,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00419,,Please add bulk upload a file for records. Doing it one at a time for 500+ records is the third time this month.,feature_request,normal,synthetic,nan please add bulk upload file record one time record third time month,13,116,False
SYN-00750,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00110,,I cancelled 30 days ago but got billed again. This is the causing us serious problems. I need my $99 back immediately.,billing,high,synthetic,nan cancelled day ago got billed causing u serious problem need back immediately,13,122,False
REAL-00036,,Please add the ability to schedule automated reports,feature_request,normal,manual_real,nan please add ability schedule automated report,7,56,False
REAL-00006,,I keep getting an error when trying to update my card,billing,normal,manual_real,nan keep getting error trying update card,7,57,False
SYN-00403,,Please add bulk save my changes for contacts. Doing it one at a time for 500+ records is absolutely unacceptable.,feature_request,normal,synthetic,nan please add bulk save change contact one time record absolutely unacceptable,12,117,False
SYN-00271,,The app crashes after we upgraded plans when I try to save my changes. I am on Android 14. Error message: Authentication failed,bug_report,critical,synthetic,nan app crash upgraded plan try save change android error message authentication failed,13,131,False
SYN-00620,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00834,,How do I export historical data? The documentation is not very clear on this step.,general,normal,synthetic,nan export historical data documentation not clear step,8,86,False
SYN-00475,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00307,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00388,,Would love email or Slack notifications when a payment fails. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification payment fails miss thing not monitor dashboard day,14,127,False
SYN-00886,,Does your platform work with HubSpot? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work hubspot evaluating option right key requirement,9,101,False
SYN-00106,,I have no idea what this $29 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00398,,Please add bulk run an analysis for tasks. Doing it one at a time for 500+ records is a major issue for our team.,feature_request,normal,synthetic,nan please add bulk run analysis task one time record major issue team,13,117,False
SYN-00801,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00660,,Exports keep timing out. Any projects report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing project report row fails need data urgently,11,107,False
SYN-00031,,My card ending in 5678 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00519,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
SYN-00531,,Completely locked out. Have not been able to log in for 30 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,105,False
SYN-00676,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
REAL-00038,,Can you add keyboard shortcuts for common actions?,feature_request,normal,manual_real,nan add keyboard shortcut common action,6,54,False
SYN-00098,,My invoice shows $99 but my plan is $79 per month. Please fix this and refund the difference.,billing,normal,synthetic,nan invoice show plan per month please fix refund difference,10,97,False
SYN-00099,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Tech Solutions Inc.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice tech solution inc,15,131,False
SYN-00684,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00047,,I cancelled 14 days ago but got billed again. This is the causing us serious problems. I need my $29 back immediately.,billing,high,synthetic,nan cancelled day ago got billed causing u serious problem need back immediately,13,122,False
SYN-00845,,Does your platform work with Jira? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work jira evaluating option right key requirement,9,98,False
SYN-00463,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00378,,We desperately need the ability to export transactions to CSV. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export transaction csv currently copying everything manually take hour,13,123,False
REAL-00019,,What happens to my data if I downgrade?,general,normal,manual_real,nan happens data downgrade,4,43,False
SYN-00633,,Exports keep timing out. Any invoices report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing invoice report row fails need data urgently,11,107,False
SYN-00877,,Just signed up for Basic and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed basic getting started onboarding guide someone talk,9,105,False
SYN-00756,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00270,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00710,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00431,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00524,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00588,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00835,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00061,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Bright Ventures LLC.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice bright venture llc,15,132,False
SYN-00841,,How do I export historical data? The documentation is not very clear on this step.,general,normal,synthetic,nan export historical data documentation not clear step,8,86,False
SYN-00350,,Please add bulk upload a file for contacts. Doing it one at a time for 500+ records is a major issue for our team.,feature_request,normal,synthetic,nan please add bulk upload file contact one time record major issue team,13,118,False
SYN-00474,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
SYN-00264,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00545,,Completely locked out. Have not been able to log in for 14 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,105,False
SYN-00091,,I was charged twice for my Enterprise subscription. Two identical charges of $49 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice enterprise subscription two identical charge appeared statement please refund one,13,129,False
SYN-00225,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00179,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 3 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,105,False
SYN-00017,,I cancelled 7 days ago but got billed again. This is the absolutely unacceptable. I need my $79 back immediately.,billing,high,synthetic,nan cancelled day ago got billed absolutely unacceptable need back immediately,11,117,False
SYN-00170,,The numbers on the dashboard dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number dashboard dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00782,,What is included in the Business plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included business plan exactly trying figure need upgrade committing annual,11,122,False
SYN-00731,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00260,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00757,,Does your platform work with QuickBooks? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work quickbooks evaluating option right key requirement,9,104,False
SYN-00900,,Just signed up for Team and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed team getting started onboarding guide someone talk,9,104,False
SYN-00854,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00034,,I have no idea what this $29 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00376,,We would love API access to reports so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access report build integration roadmap,9,108,False
SYN-00236,,All API calls to your service are returning 500 errors since the last update. This is blocking our entire production deployment. Error: Request timeout,bug_report,critical,synthetic,nan api call service returning error since last update blocking entire production deployment error request timeout,16,155,False
SYN-00212,,My transactions disappear after saving. I get the green success message but everything is gone when I refresh. This is very frustrating.,bug_report,high,synthetic,nan transaction disappear saving get green success message everything gone refresh frustrating,12,140,False
SYN-00032,,I cancelled 7 days ago but got billed again. This is the very frustrating. I need my $149 back immediately.,billing,high,synthetic,nan cancelled day ago got billed frustrating need back immediately,10,111,False
SYN-00300,,All API calls to your service are returning 500 errors randomly throughout the day. This is blocking our entire production deployment. Error: 500 Internal Server Error,bug_report,critical,synthetic,nan api call service returning error randomly throughout day blocking entire production deployment error internal server error,17,171,False
SYN-00866,,What is included in the Enterprise plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included enterprise plan exactly trying figure need upgrade committing annual,11,124,False
REAL-00044,,Can you add another admin to our team account?,account_access,normal,manual_real,nan add another admin team account,6,50,False
SYN-00864,,Quick question about billing cycles — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question billing cycle could not find clear answer doc someone point right direction,15,129,False
SYN-00354,,"Does Zapier integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan zapier integration exist not plan add would completely change workflow,11,104,False
SYN-00645,,The settings page takes 30 seconds to load since the last update. It was instant before. Our whole team is affected.,performance,high,synthetic,nan setting page take second load since last update instant whole team affected,13,120,False
